date,state,vehicle_category,electric_vehicles_sold,total_vehicles_sold
01-Jun-23,Jammu and Kashmir,two wheelers,166,7915
01-Jun-23,Jharkhand,two wheelers,390,36415
01-Jun-23,Karnataka,two wheelers,7730,101825
01-Jun-23,Kerala,two wheelers,4020,38025
01-Jun-23,Ladakh,two wheelers,2,208
01-Jun-23,Madhya Pradesh,two wheelers,1671,78536
01-Jun-23,Maharashtra,two wheelers,8451,119809
01-Jun-23,Manipur,two wheelers,4,270
01-Jun-23,Mizoram,two wheelers,4,1795
01-Jun-23,Odisha,two wheelers,2131,43202
01-Jun-23,Puducherry,two wheelers,140,3591
01-Jun-23,Punjab,two wheelers,534,30214
01-Jun-23,Rajasthan,two wheelers,3261,69235
01-Jun-23,Tamil Nadu,two wheelers,4720,121451
01-Jun-23,Tripura,two wheelers,8,2709
01-Jun-23,Uttar Pradesh,two wheelers,1932,219233
01-Jun-23,Uttarakhand,two wheelers,324,13374
01-Jun-23,West Bengal,two wheelers,462,64854
01-Jul-23,Andhra Pradesh,two wheelers,1361,50877
01-Jul-23,Assam,two wheelers,168,32074
01-Jul-23,Bihar,two wheelers,614,69583
01-Jul-23,Chandigarh,two wheelers,134,1813
01-Jul-23,Chhattisgarh,two wheelers,1584,28753
01-Jul-23,DNH and DD,two wheelers,5,856
01-Jul-23,Delhi,two wheelers,2068,31269
01-Jul-23,Goa,two wheelers,517,2877
01-Jul-23,Gujarat,two wheelers,5300,98394
01-Jul-23,Haryana,two wheelers,152,15523
01-Jul-23,Himachal Pradesh,two wheelers,40,5450
01-Jul-23,Jammu and Kashmir,two wheelers,116,8604
01-Jul-23,Jharkhand,two wheelers,447,32370
01-Jul-23,Karnataka,two wheelers,9632,95036
01-Jul-23,Kerala,two wheelers,3937,34948
01-Jul-23,Madhya Pradesh,two wheelers,1971,69937
01-Jul-23,Maharashtra,two wheelers,9822,126943
01-Jul-23,Manipur,two wheelers,6,1145
01-Jul-23,Meghalaya,two wheelers,20,2030
01-Jul-23,Mizoram,two wheelers,6,1721
01-Jul-23,Odisha,two wheelers,2805,38394
01-Jul-23,Puducherry,two wheelers,189,3909
01-Jul-23,Punjab,two wheelers,445,33588
01-Jul-23,Rajasthan,two wheelers,3763,76511
01-Jul-23,Tamil Nadu,two wheelers,5839,119322
01-Jul-23,Tripura,two wheelers,6,2942
01-Jul-23,Uttar Pradesh,two wheelers,2326,158970
01-Jul-23,Uttarakhand,two wheelers,408,13216
01-Jul-23,West Bengal,two wheelers,509,67367
01-Aug-23,Andhra Pradesh,two wheelers,1568,56399
01-Aug-23,Assam,two wheelers,147,31641
01-Aug-23,Bihar,two wheelers,713,58346
01-Aug-23,Chandigarh,two wheelers,125,1789
01-Aug-23,Chhattisgarh,two wheelers,2088,28699
01-Aug-23,DNH and DD,two wheelers,6,606
01-Aug-23,Delhi,two wheelers,2116,33120
01-Aug-23,Goa,two wheelers,689,4098
01-Aug-23,Gujarat,two wheelers,5755,87134
01-Aug-23,Haryana,two wheelers,399,38102
01-Aug-23,Himachal Pradesh,two wheelers,64,5345
01-Aug-23,Jammu and Kashmir,two wheelers,98,8650
01-Aug-23,Jharkhand,two wheelers,455,27909
01-Aug-23,Karnataka,two wheelers,9720,101545
01-Aug-23,Kerala,two wheelers,4798,49548
01-Aug-23,Madhya Pradesh,two wheelers,3907,73963
01-Aug-23,Maharashtra,two wheelers,12043,133378
01-Aug-23,Manipur,two wheelers,8,846
01-Aug-23,Meghalaya,two wheelers,15,2060
01-Aug-23,Mizoram,two wheelers,4,1908
01-Aug-23,Odisha,two wheelers,2737,36033
01-Aug-23,Puducherry,two wheelers,197,4141
01-Aug-23,Punjab,two wheelers,642,34784
01-Aug-23,Rajasthan,two wheelers,4313,76171
01-Aug-23,Tamil Nadu,two wheelers,6246,128997
01-Aug-23,Tripura,two wheelers,33,3154
01-Aug-23,Uttar Pradesh,two wheelers,2710,146984
01-Aug-23,Uttarakhand,two wheelers,364,12790
01-Aug-23,West Bengal,two wheelers,511,64154
01-Sep-23,Andhra Pradesh,two wheelers,1388,53014
01-Sep-23,Assam,two wheelers,257,32936
01-Sep-23,Bihar,two wheelers,900,65102
01-Sep-23,Chandigarh,two wheelers,134,1868
01-Sep-23,Chhattisgarh,two wheelers,2178,30725
01-Sep-23,DNH and DD,two wheelers,12,732
01-Sep-23,Delhi,two wheelers,2002,31468
01-Sep-23,Goa,two wheelers,560,5539
01-Sep-23,Gujarat,two wheelers,7209,129851
01-Sep-23,Haryana,two wheelers,321,44459
01-Sep-23,Himachal Pradesh,two wheelers,68,5403
01-Sep-23,Jammu and Kashmir,two wheelers,113,8372
01-Sep-23,Jharkhand,two wheelers,524,31209
01-Sep-23,Karnataka,two wheelers,10590,106981
01-Sep-23,Kerala,two wheelers,4461,48967
01-Sep-23,Madhya Pradesh,two wheelers,3283,74064
01-Sep-23,Maharashtra,two wheelers,12444,134556
01-Sep-23,Meghalaya,two wheelers,11,1991
01-Sep-23,Mizoram,two wheelers,6,1561
01-Sep-23,Odisha,two wheelers,3049,45630
01-Sep-23,Puducherry,two wheelers,136,3350
01-Sep-23,Punjab,two wheelers,676,35832
01-Sep-23,Rajasthan,two wheelers,4336,81056
01-Sep-23,Tamil Nadu,two wheelers,5178,116071
01-Sep-23,Tripura,two wheelers,17,3157
01-Sep-23,Uttar Pradesh,two wheelers,3141,143067
01-Sep-23,Uttarakhand,two wheelers,262,12642
01-Sep-23,West Bengal,two wheelers,489,58361
01-Oct-23,Andhra Pradesh,two wheelers,1757,66154
01-Oct-23,Assam,two wheelers,245,51372
01-Oct-23,Bihar,two wheelers,820,65088
01-Oct-23,Chandigarh,two wheelers,157,1964
01-Oct-23,Chhattisgarh,two wheelers,2195,38600
01-Oct-23,DNH and DD,two wheelers,4,1109
01-Oct-23,Delhi,two wheelers,2611,35861
01-Oct-23,Goa,two wheelers,567,5377
01-Oct-23,Gujarat,two wheelers,8417,149414
01-Oct-23,Haryana,two wheelers,591,37096
01-Oct-23,Himachal Pradesh,two wheelers,53,4480
01-Oct-23,Jammu and Kashmir,two wheelers,137,6736
01-Oct-23,Jharkhand,two wheelers,502,33632
01-Oct-23,Karnataka,two wheelers,11137,108712
01-Oct-23,Kerala,two wheelers,5051,36841
01-Oct-23,Madhya Pradesh,two wheelers,3262,99036
01-Oct-23,Maharashtra,two wheelers,15716,167065
01-Oct-23,Manipur,two wheelers,6,1035
01-Oct-23,Mizoram,two wheelers,36,1958
01-Oct-23,Odisha,two wheelers,3972,71596
01-Oct-23,Puducherry,two wheelers,197,3765
01-Oct-23,Punjab,two wheelers,760,34028
01-Oct-23,Rajasthan,two wheelers,4906,103647
01-Oct-23,Tamil Nadu,two wheelers,6507,131658
01-Oct-23,Tripura,two wheelers,6,4285
01-Oct-23,Uttar Pradesh,two wheelers,3775,162993
01-Oct-23,Uttarakhand,two wheelers,383,13890
01-Oct-23,West Bengal,two wheelers,851,65489
01-Nov-23,Andaman & Nicobar Island,two wheelers,3,598
01-Nov-23,Andhra Pradesh,two wheelers,1997,79246
01-Nov-23,Assam,two wheelers,244,41326
01-Nov-23,Bihar,two wheelers,1765,149828
01-Nov-23,Chandigarh,two wheelers,241,2430
01-Nov-23,Chhattisgarh,two wheelers,3880,76276
01-Nov-23,DNH and DD,two wheelers,15,1185
01-Nov-23,Delhi,two wheelers,3976,56736
01-Nov-23,Goa,two wheelers,977,6217
01-Nov-23,Gujarat,two wheelers,5424,152556
01-Nov-23,Haryana,two wheelers,565,42364
01-Nov-23,Himachal Pradesh,two wheelers,53,6131
01-Nov-23,Jammu and Kashmir,two wheelers,172,8743
01-Nov-23,Jharkhand,two wheelers,825,63696
01-Nov-23,Karnataka,two wheelers,14300,136535
01-Nov-23,Kerala,two wheelers,5352,36822
01-Nov-23,Madhya Pradesh,two wheelers,4861,204532
01-Nov-23,Maharashtra,two wheelers,19008,230768
01-Nov-23,Manipur,two wheelers,10,812
01-Nov-23,Meghalaya,two wheelers,6,1893
01-Nov-23,Mizoram,two wheelers,35,1977
01-Nov-23,Odisha,two wheelers,4345,63423
01-Nov-23,Puducherry,two wheelers,194,3681
01-Nov-23,Punjab,two wheelers,1184,48694
01-Nov-23,Rajasthan,two wheelers,7743,191722
01-Nov-23,Tamil Nadu,two wheelers,7096,121926
01-Nov-23,Tripura,two wheelers,11,4893
01-Nov-23,Uttar Pradesh,two wheelers,5327,387983
01-Nov-23,Uttarakhand,two wheelers,626,24522
01-Nov-23,West Bengal,two wheelers,1007,97240
01-Dec-23,Andaman & Nicobar Island,two wheelers,7,430
01-Dec-23,Andhra Pradesh,two wheelers,2372,60868
01-Dec-23,Arunachal Pradesh,two wheelers,2,1377
01-Dec-23,Assam,two wheelers,204,38490
01-Dec-23,Bihar,two wheelers,1354,91064
01-Dec-23,Chandigarh,two wheelers,137,1162
01-Dec-23,Chhattisgarh,two wheelers,1865,31773
01-Dec-23,DNH and DD,two wheelers,13,1447
01-Dec-23,Delhi,two wheelers,5380,27097
01-Dec-23,Goa,two wheelers,799,4299
01-Dec-23,Gujarat,two wheelers,4080,85848
01-Dec-23,Haryana,two wheelers,1019,60574
01-Dec-23,Himachal Pradesh,two wheelers,102,9988
01-Dec-23,Jammu and Kashmir,two wheelers,96,3661
01-Dec-23,Jharkhand,two wheelers,632,32673
01-Dec-23,Karnataka,two wheelers,10237,91996
01-Dec-23,Kerala,two wheelers,4866,35712
01-Dec-23,Madhya Pradesh,two wheelers,3359,88017
01-Dec-23,Maharashtra,two wheelers,14495,174125
01-Dec-23,Manipur,two wheelers,6,976
01-Dec-23,Mizoram,two wheelers,24,1974
01-Dec-23,Odisha,two wheelers,4383,48402
01-Dec-23,Puducherry,two wheelers,224,2836
01-Dec-23,Punjab,two wheelers,951,45523
01-Dec-23,Rajasthan,two wheelers,4676,99479
01-Dec-23,Tamil Nadu,two wheelers,5403,82736
01-Dec-23,Tripura,two wheelers,40,3663
01-Dec-23,Uttar Pradesh,two wheelers,5487,211546
01-Dec-23,Uttarakhand,two wheelers,655,19337
01-Dec-23,West Bengal,two wheelers,2625,90092
01-Jan-24,Uttar Pradesh,two wheelers,5668,181667
01-Jan-24,Maharashtra,two wheelers,16367,172830
01-Jan-24,Karnataka,two wheelers,12415,115920
01-Jan-24,Tamil Nadu,two wheelers,7580,153753
01-Jan-24,Bihar,two wheelers,1288,71556
01-Jan-24,Kerala,two wheelers,6457,42509
01-Jan-24,Rajasthan,two wheelers,4432,78862
01-Jan-24,Delhi,two wheelers,3073,38413
01-Jan-24,Madhya Pradesh,two wheelers,3684,92100
01-Jan-24,Gujarat,two wheelers,5424,91933
01-Jan-24,Odisha,two wheelers,3883,53485
01-Jan-24,Assam,two wheelers,253,44386
01-Jan-24,Haryana,two wheelers,1259,42824
01-Jan-24,Chhattisgarh,two wheelers,2367,42881
01-Jan-24,West Bengal,two wheelers,1636,72390
01-Jan-24,Punjab,two wheelers,821,33511
01-Jan-24,Andhra Pradesh,two wheelers,2134,53619
01-Jan-24,Jharkhand,two wheelers,551,30612
01-Jan-24,Uttarakhand,two wheelers,382,11682
01-Jan-24,Jammu and Kashmir,two wheelers,219,4582
01-Jan-24,Goa,two wheelers,832,5079
01-Jan-24,Chandigarh,two wheelers,118,1450
01-Jan-24,Tripura,two wheelers,3,3000
01-Jan-24,Puducherry,two wheelers,310,5141
01-Jan-24,Himachal Pradesh,two wheelers,79,6031
01-Jan-24,DNH and DD,two wheelers,31,866
01-Jan-24,Manipur,two wheelers,7,1556
01-Jan-24,Mizoram,two wheelers,28,1872
01-Jan-24,Meghalaya,two wheelers,26,1625
01-Jan-24,Ladakh,two wheelers,14,37
01-Jan-24,Andaman & Nicobar,two wheelers,2,483
01-Feb-24,Uttar Pradesh,two wheelers,6557,206846
01-Feb-24,Maharashtra,two wheelers,15193,147649
01-Feb-24,Karnataka,two wheelers,12605,108852
01-Feb-24,Tamil Nadu,two wheelers,8647,143638
01-Feb-24,Rajasthan,two wheelers,5145,81152
01-Feb-24,Bihar,two wheelers,1301,83398
01-Feb-24,Madhya Pradesh,two wheelers,4006,87659
01-Feb-24,Kerala,two wheelers,5389,38356
01-Feb-24,Gujarat,two wheelers,5103,88441
01-Feb-24,Delhi,two wheelers,2364,30504
01-Feb-24,Assam,two wheelers,246,39048
01-Feb-24,Odisha,two wheelers,3733,57255
01-Feb-24,Chhattisgarh,two wheelers,2198,40110
01-Feb-24,Punjab,two wheelers,1017,34359
01-Feb-24,Andhra Pradesh,two wheelers,2830,56600
01-Feb-24,Haryana,two wheelers,1075,38121
01-Feb-24,West Bengal,two wheelers,1341,74089
01-Feb-24,Jharkhand,two wheelers,710,34467
01-Feb-24,Uttarakhand,two wheelers,586,13692
01-Feb-24,Jammu and Kashmir,two wheelers,233,5055
01-Feb-24,Goa,two wheelers,990,4759
01-Feb-24,Tripura,two wheelers,24,3334
01-Feb-24,Chandigarh,two wheelers,126,1416
01-Feb-24,Puducherry,two wheelers,384,4556
01-Feb-24,Himachal Pradesh,two wheelers,66,4926
01-Feb-24,Mizoram,two wheelers,51,2146
01-Feb-24,Manipur,two wheelers,3,1723
01-Feb-24,DNH and DD,two wheelers,24,1052
01-Feb-24,Meghalaya,two wheelers,11,1890
01-Feb-24,Andaman & Nicobar Island,two wheelers,5,473
01-Mar-24,Maharashtra,two wheelers,26668,152563
01-Mar-24,Uttar Pradesh,two wheelers,7799,210216
01-Mar-24,Karnataka,two wheelers,22742,123800
01-Mar-24,Tamil Nadu,two wheelers,13350,124071
01-Mar-24,Rajasthan,two wheelers,7933,89538
01-Mar-24,Delhi,two wheelers,5002,31599
01-Mar-24,Kerala,two wheelers,8393,42909
01-Mar-24,Gujarat,two wheelers,8496,94822
01-Mar-24,Bihar,two wheelers,2584,102949
01-Mar-24,Madhya Pradesh,two wheelers,5772,95405
01-Mar-24,Andhra Pradesh,two wheelers,7057,69119
01-Mar-24,Assam,two wheelers,767,42612
01-Mar-24,Chhattisgarh,two wheelers,3610,46046
01-Mar-24,Punjab,two wheelers,1514,35877
01-Mar-24,West Bengal,two wheelers,2159,69871
01-Mar-24,Haryana,two wheelers,1387,41778
01-Mar-24,Jharkhand,two wheelers,824,38149
01-Mar-24,Goa,two wheelers,1745,5018
01-Mar-24,Uttarakhand,two wheelers,579,12506
01-Mar-24,Jammu and Kashmir,two wheelers,297,6600
01-Mar-24,Tripura,two wheelers,41,3728
01-Mar-24,Chandigarh,two wheelers,215,1525
01-Mar-24,Puducherry,two wheelers,477,4337
01-Mar-24,Meghalaya,two wheelers,4,2223
01-Mar-24,Himachal Pradesh,two wheelers,90,4737
01-Mar-24,Mizoram,two wheelers,58,1932
01-Mar-24,DNH and DD,two wheelers,25,780
01-Mar-24,Manipur,two wheelers,13,1394
01-Mar-24,Andaman & Nicobar Island,two wheelers,2,447
01-Mar-24,Nagaland,two wheelers,2,1180
